,userID,itemID,rating
47692,645,627,2.0
47693,280,764,4.0
47694,560,489,3.0
47695,562,218,4.0
47696,429,1071,2.0
47697,590,125,3.0
47698,65,1044,3.0
47699,463,1244,1.0
47700,490,293,2.0
47701,619,568,5.0
47702,641,192,4.0
47703,648,177,5.0
47704,533,423,5.0
47705,520,286,5.0
47706,524,1113,3.0
47707,472,404,3.0
47708,298,208,5.0
47709,507,333,4.0
47710,222,180,3.0
47711,270,1074,5.0
47712,707,1171,3.0
47713,663,272,5.0
47714,716,381,4.0
47715,435,1268,5.0
47716,294,827,1.0
47717,43,699,4.0
47718,606,71,5.0
47719,458,134,5.0
47720,661,238,4.0
47721,13,87,5.0
47722,624,147,4.0
47723,610,275,4.0
47724,255,300,3.0
47725,455,276,4.0
47726,393,977,4.0
47727,697,1245,1.0
47728,620,740,5.0
47729,503,70,4.0
47730,453,9,3.0
47731,697,754,3.0
47732,67,235,3.0
47733,13,631,3.0
47734,665,748,4.0
47735,493,684,4.0
47736,472,1058,4.0
47737,167,735,4.0
47738,279,33,4.0
47739,536,188,3.0
47740,666,502,3.0
47741,478,616,4.0
47742,689,597,4.0
47743,515,900,4.0
47744,92,9,4.0
47745,634,756,3.0
47746,712,785,5.0
47747,712,82,5.0
47748,658,129,3.0
47749,305,684,3.0
47750,551,11,5.0
47751,342,327,4.0
47752,83,259,2.0
47753,459,1115,3.0
47754,664,92,4.0
47755,132,521,4.0
47756,586,468,3.0
47757,590,127,4.0
47758,234,1285,3.0
47759,457,473,4.0
47760,115,980,4.0
47761,222,294,3.0
47762,634,762,3.0
47763,43,550,3.0
47764,500,709,4.0
47765,60,378,4.0
47766,541,1442,1.0
47767,238,294,3.0
47768,363,208,4.0
47769,613,126,5.0
47770,734,419,4.0
47771,92,575,2.0
47772,695,301,3.0
47773,589,243,3.0
47774,82,1078,3.0
47775,624,1028,3.0
47776,94,928,3.0
47777,130,2,4.0
47778,683,306,3.0
47779,504,1084,4.0
47780,710,300,3.0
47781,644,293,4.0
47782,497,11,3.0
47783,480,661,4.0
47784,648,407,4.0
47785,151,290,1.0
47786,490,181,4.0
47787,184,223,4.0
47788,663,243,3.0
47789,527,182,5.0
47790,496,96,4.0
47791,469,582,5.0
47792,310,50,5.0
47793,144,98,4.0
47794,747,228,4.0
47795,699,495,3.0
47796,160,276,5.0
47797,7,434,4.0
47798,439,1328,4.0
47799,197,332,2.0
47800,59,321,4.0
47801,473,9,5.0
47802,655,753,3.0
47803,5,387,3.0
47804,189,175,5.0
47805,393,1051,3.0
47806,621,763,4.0
47807,103,181,4.0
47808,544,323,2.0
47809,655,1535,3.0
47810,59,774,2.0
47811,723,28,3.0
47812,497,373,4.0
47813,608,1183,1.0
47814,398,168,3.0
47815,607,498,4.0
47816,658,45,5.0
47817,606,25,5.0
47818,85,707,4.0
47819,739,359,5.0
47820,606,925,4.0
47821,474,86,4.0
47822,710,200,4.0
47823,243,477,4.0
47824,592,898,2.0
47825,536,62,4.0
47826,175,195,3.0
47827,655,1600,3.0
47828,188,928,3.0
47829,632,215,4.0
47830,653,506,2.0
47831,605,1226,4.0
47832,526,544,1.0
47833,711,707,5.0
47834,694,699,4.0
47835,178,229,4.0
47836,155,331,3.0
47837,316,531,5.0
47838,10,60,3.0
47839,506,423,5.0
47840,429,70,4.0
47841,740,748,3.0
47842,230,588,5.0
47843,503,753,1.0
47844,201,473,3.0
47845,145,111,3.0
47846,503,504,4.0
47847,655,1560,2.0
47848,669,82,4.0
47849,699,258,5.0
47850,374,1001,1.0
47851,179,300,4.0
47852,503,702,2.0
47853,749,2,4.0
47854,654,22,5.0
47855,332,230,5.0
47856,144,307,1.0
47857,10,708,4.0
47858,377,194,5.0
47859,617,145,1.0
47860,1,87,5.0
47861,748,154,3.0
47862,709,816,2.0
47863,487,1016,5.0
47864,459,117,5.0
47865,567,469,4.0
47866,675,1653,5.0
47867,632,181,5.0
47868,321,182,3.0
47869,603,1483,5.0
47870,537,1045,3.0
47871,676,169,5.0
47872,697,277,5.0
47873,661,200,3.0
47874,521,8,3.0
47875,276,72,4.0
47876,378,31,4.0
47877,630,895,4.0
47878,546,977,5.0
47879,648,238,3.0
47880,512,56,5.0
47881,548,344,1.0
47882,619,252,3.0
47883,301,546,4.0
47884,745,215,3.0
47885,405,45,1.0
47886,718,300,5.0
47887,490,1067,2.0
47888,457,235,3.0
47889,724,311,1.0
47890,618,11,4.0
47891,646,347,2.0
47892,707,995,4.0
47893,23,162,3.0
47894,378,674,3.0
47895,691,56,4.0
47896,234,1452,4.0
47897,321,283,3.0
47898,416,781,4.0
47899,121,411,1.0
47900,435,625,2.0
47901,655,700,3.0
47902,486,1082,2.0
47903,374,2,4.0
47904,493,183,5.0
47905,417,219,3.0
47906,716,969,4.0
47907,577,191,4.0
47908,694,22,5.0
47909,536,443,3.0
47910,222,56,5.0
47911,616,348,3.0
47912,735,258,4.0
47913,385,652,5.0
47914,63,596,2.0
47915,488,514,2.0
47916,577,194,4.0
47917,301,412,4.0
47918,405,351,1.0
47919,416,1469,3.0
47920,734,98,4.0
47921,747,25,3.0
47922,682,697,4.0
47923,715,217,2.0
47924,650,546,1.0
47925,488,724,3.0
47926,718,111,4.0
47927,621,109,4.0
47928,749,56,2.0
47929,373,946,5.0
47930,447,629,3.0
47931,748,528,3.0
47932,389,56,5.0
47933,608,136,3.0
47934,648,70,2.0
47935,680,274,3.0
47936,621,53,4.0
47937,326,419,3.0
47938,660,228,3.0
47939,462,259,3.0
47940,717,322,5.0
47941,587,691,4.0
47942,214,173,4.0
47943,280,528,3.0
47944,95,216,5.0
47945,13,668,1.0
47946,499,50,3.0
47947,311,499,4.0
47948,534,286,3.0
47949,266,319,2.0
47950,601,154,5.0
47951,399,31,3.0
47952,704,461,3.0
47953,69,234,5.0
47954,24,92,5.0
47955,654,13,1.0
47956,92,95,3.0
47957,644,291,4.0
47958,450,1435,4.0
47959,666,1011,4.0
47960,707,799,4.0
47961,716,187,3.0
47962,479,1608,2.0
47963,201,436,3.0
47964,339,131,5.0
47965,665,117,4.0
47966,328,597,3.0
47967,435,156,4.0
47968,646,1237,3.0
47969,749,125,5.0
47970,294,1012,4.0
47971,727,746,4.0
47972,655,1644,1.0
47973,486,298,3.0
47974,682,737,3.0
47975,453,496,4.0
47976,295,222,4.0
47977,585,1623,4.0
47978,350,435,5.0
47979,600,22,5.0
47980,682,327,3.0
47981,648,997,1.0
47982,653,234,3.0
47983,113,288,3.0
47984,279,1490,4.0
47985,440,70,4.0
47986,435,631,2.0
47987,479,24,3.0
47988,524,405,2.0
47989,405,794,5.0
47990,499,194,4.0
47991,653,451,2.0
47992,746,96,4.0
47993,654,963,4.0
47994,215,180,3.0
47995,537,42,3.0
47996,655,433,2.0
47997,378,213,5.0
47998,413,328,3.0
47999,532,451,4.0
48000,246,96,3.0
48001,654,268,1.0
48002,490,137,3.0
48003,506,67,3.0
48004,746,117,4.0
48005,718,591,4.0
48006,738,196,4.0
48007,85,65,3.0
48008,344,476,3.0
48009,89,731,3.0
48010,151,443,5.0
48011,666,636,4.0
48012,694,216,4.0
48013,286,301,5.0
48014,653,790,2.0
48015,393,1028,3.0
48016,357,760,3.0
48017,269,208,2.0
48018,573,10,4.0
48019,731,197,5.0
48020,417,232,3.0
48021,709,633,3.0
48022,515,1399,4.0
48023,699,224,3.0
48024,657,922,4.0
48025,586,202,4.0
48026,508,229,2.0
48027,716,1039,5.0
48028,546,234,4.0
48029,642,1480,1.0
48030,233,293,4.0
48031,708,751,4.0
48032,696,523,5.0
48033,611,751,4.0
48034,504,632,3.0
48035,455,270,4.0
48036,429,928,2.0
48037,577,71,5.0
48038,514,385,3.0
48039,233,371,5.0
48040,28,332,2.0
48041,692,1040,2.0
48042,690,64,5.0
48043,279,1488,4.0
48044,325,1523,4.0
48045,606,135,5.0
48046,332,96,5.0
48047,82,175,4.0
48048,495,944,5.0
48049,376,301,3.0
48050,276,235,4.0
48051,504,90,3.0
48052,488,168,4.0
48053,85,246,4.0
48054,577,147,4.0
48055,325,205,4.0
48056,701,100,5.0
48057,440,904,5.0
48058,716,191,5.0
48059,405,317,4.0
48060,734,166,3.0
48061,553,191,4.0
48062,629,984,3.0
48063,682,412,1.0
48064,549,100,4.0
48065,544,271,3.0
48066,561,1512,5.0
48067,733,253,3.0
48068,719,50,2.0
48069,164,222,4.0
48070,693,568,4.0
48071,641,303,3.0
48072,451,1265,4.0
48073,171,304,3.0
48074,439,121,2.0
48075,429,654,4.0
48076,207,546,3.0
48077,386,405,4.0
48078,1,238,4.0
48079,735,741,2.0
48080,653,520,3.0
48081,663,928,3.0
48082,606,326,4.0
48083,749,663,4.0
48084,450,761,4.0
48085,406,11,4.0
48086,606,194,4.0
48087,347,76,5.0
48088,490,246,2.0
48089,717,328,4.0
48090,737,186,5.0
48091,417,80,4.0
48092,627,4,2.0
48093,650,742,3.0
48094,514,582,4.0
48095,552,934,3.0
48096,643,501,4.0
48097,711,196,5.0
48098,315,324,3.0
48099,339,485,5.0
48100,405,563,1.0
48101,106,647,3.0
48102,450,67,3.0
48103,705,121,5.0
48104,551,216,5.0
48105,663,23,4.0
48106,595,294,2.0
48107,244,1136,3.0
48108,664,212,4.0
48109,586,29,5.0
48110,423,299,3.0
48111,561,980,3.0
48112,234,942,3.0
48113,393,930,3.0
48114,389,72,3.0
48115,378,254,1.0
48116,234,956,3.0
48117,514,393,3.0
48118,657,286,4.0
48119,548,284,3.0
48120,134,301,2.0
48121,616,333,2.0
48122,642,585,5.0
48123,749,366,4.0
48124,545,742,4.0
48125,699,300,3.0
48126,697,596,4.0
48127,299,152,4.0
48128,546,294,1.0
48129,608,25,4.0
48130,655,498,3.0
48131,280,1051,4.0
48132,557,325,3.0
48133,655,70,2.0
48134,721,259,3.0
48135,198,131,3.0
48136,712,812,4.0
48137,716,673,4.0
48138,2,274,3.0
48139,750,330,2.0
48140,457,472,4.0
48141,664,328,3.0
48142,663,268,3.0
48143,655,903,3.0
48144,320,145,4.0
48145,665,845,4.0
48146,552,25,3.0
48147,743,288,2.0
48148,564,300,4.0
48149,639,513,4.0
48150,653,696,1.0
48151,656,344,4.0
48152,525,1014,3.0
48153,49,181,1.0
48154,286,742,5.0
48155,483,318,3.0
48156,343,81,5.0
48157,409,430,4.0
48158,563,153,4.0
48159,32,111,3.0
48160,632,402,3.0
48161,682,317,4.0
48162,425,1595,2.0
48163,436,38,3.0
48164,694,504,3.0
48165,691,170,5.0
48166,694,197,5.0
48167,522,12,5.0
48168,721,191,3.0
48169,699,479,3.0
48170,66,825,3.0
48171,184,170,5.0
48172,633,110,3.0
48173,642,233,4.0
48174,532,1039,4.0
48175,689,125,3.0
48176,686,327,5.0
48177,327,7,3.0
48178,94,210,4.0
48179,707,286,5.0
48180,394,186,5.0
48181,739,69,5.0
48182,624,273,4.0
48183,721,82,4.0
48184,13,692,4.0
48185,514,403,3.0
48186,716,86,5.0
48187,682,205,3.0
48188,697,242,5.0
48189,56,578,3.0
48190,669,517,3.0
48191,627,226,1.0
48192,207,82,3.0
48193,694,1263,3.0
48194,682,75,4.0
48195,523,1,5.0
48196,194,871,2.0
48197,451,328,5.0
48198,384,302,5.0
48199,538,294,3.0
48200,251,300,4.0
48201,299,248,5.0
48202,747,108,4.0
48203,480,1007,4.0
48204,632,144,4.0
48205,738,318,5.0
48206,201,607,4.0
48207,691,8,2.0
48208,683,299,3.0
48209,361,742,1.0
48210,653,88,3.0
48211,577,549,5.0
48212,655,64,4.0
48213,721,749,3.0
48214,1,156,4.0
48215,743,273,3.0
48216,620,225,3.0
48217,294,743,2.0
48218,664,479,5.0
48219,535,962,4.0
48220,13,576,3.0
48221,682,554,3.0
48222,727,628,3.0
48223,648,173,5.0
48224,650,179,2.0
48225,654,288,3.0
48226,629,15,5.0
48227,503,739,1.0
48228,676,117,4.0
48229,532,796,5.0
48230,407,496,5.0
48231,655,906,2.0
48232,588,1053,3.0
48233,479,265,4.0
48234,634,932,3.0
48235,617,1019,4.0
48236,456,474,5.0
48237,655,740,3.0
48238,293,568,4.0
48239,738,151,4.0
48240,393,78,2.0
48241,222,1066,1.0
48242,186,38,5.0
48243,624,1048,4.0
48244,454,22,4.0
48245,38,717,1.0
48246,489,887,2.0
48247,747,208,5.0
48248,496,56,5.0
48249,85,87,4.0
48250,738,205,5.0
48251,715,70,3.0
48252,13,510,5.0
48253,537,392,2.0
48254,581,224,4.0
48255,503,285,4.0
48256,379,306,3.0
48257,533,663,5.0
48258,738,180,5.0
48259,749,49,4.0
48260,565,639,5.0
48261,699,325,5.0
48262,474,507,4.0
48263,334,91,4.0
48264,445,1012,1.0
48265,488,357,4.0
48266,727,259,4.0
48267,585,213,5.0
48268,661,603,3.0
48269,551,849,5.0
48270,561,559,1.0
48271,586,1042,4.0
48272,502,681,1.0
48273,479,96,4.0
48274,597,295,3.0
48275,642,89,2.0
48276,543,157,3.0
48277,548,1016,4.0
48278,605,260,4.0
48279,472,890,4.0
48280,450,479,4.0
48281,564,597,4.0
48282,256,387,4.0
48283,274,220,4.0
48284,7,202,3.0
48285,741,95,2.0
48286,588,230,1.0
48287,308,792,3.0
48288,393,944,4.0
48289,579,211,3.0
48290,268,1188,3.0
48291,479,380,3.0
48292,701,255,3.0
48293,487,790,3.0
48294,709,125,4.0
48295,748,748,4.0
48296,455,7,4.0
48297,522,192,5.0
48298,554,423,4.0
48299,545,199,4.0
48300,117,7,3.0
48301,693,403,2.0
48302,530,64,5.0
48303,704,152,2.0
48304,574,269,5.0
48305,250,1073,5.0
48306,121,472,3.0
48307,632,735,4.0
48308,472,391,2.0
48309,62,144,3.0
48310,269,818,3.0
48311,673,750,5.0
48312,389,615,4.0
48313,579,326,3.0
48314,215,168,5.0
48315,513,118,4.0
48316,479,111,4.0
48317,441,121,4.0
48318,590,13,4.0
48319,550,1620,4.0
48320,416,97,5.0
48321,655,239,2.0
48322,727,831,3.0
48323,251,60,4.0
48324,692,756,2.0
48325,345,461,3.0
48326,667,168,3.0
48327,561,432,5.0
48328,484,692,5.0
48329,721,135,3.0
48330,422,326,3.0
48331,6,502,4.0
48332,182,596,5.0
48333,405,441,1.0
48334,137,866,3.0
48335,405,61,1.0
48336,719,281,3.0
48337,453,49,3.0
48338,608,321,2.0
48339,458,255,2.0
48340,603,271,2.0
48341,655,92,3.0
48342,574,1062,5.0
48343,60,225,3.0
48344,500,72,4.0
48345,406,1203,2.0
48346,194,1410,2.0
48347,506,96,4.0
48348,648,143,4.0
48349,543,98,4.0
48350,370,269,5.0
48351,747,23,5.0
48352,135,452,2.0
48353,8,96,3.0
48354,198,820,1.0
48355,660,216,2.0
48356,738,183,5.0
48357,303,41,5.0
48358,363,854,1.0
48359,537,426,1.0
48360,452,659,4.0
48361,110,397,3.0
48362,145,597,4.0
48363,104,330,1.0
48364,680,845,4.0
48365,640,56,5.0
48366,489,874,2.0
48367,450,705,4.0
48368,584,449,2.0
48369,13,572,2.0
48370,716,496,5.0
48371,393,65,2.0
48372,593,661,2.0
48373,660,316,4.0
48374,331,178,3.0
48375,452,418,4.0
48376,457,948,1.0
48377,536,153,4.0
48378,517,538,4.0
48379,393,86,2.0
48380,450,821,2.0
48381,73,660,4.0
48382,714,181,5.0
48383,749,1,4.0
48384,699,276,3.0
48385,458,644,4.0
48386,5,447,3.0
48387,588,69,2.0
48388,207,216,5.0
48389,280,103,3.0
48390,597,763,4.0
48391,325,132,3.0
48392,659,157,4.0
48393,102,546,3.0
48394,537,469,3.0
48395,655,86,4.0
48396,664,778,3.0
48397,535,609,4.0
48398,429,207,4.0
48399,474,836,3.0
48400,537,445,3.0
48401,37,385,4.0
48402,727,33,3.0
48403,745,7,4.0
48404,659,172,3.0
48405,738,199,4.0
48406,654,116,4.0
48407,666,187,5.0
48408,291,756,3.0
48409,559,182,4.0
48410,690,649,4.0
48411,269,8,2.0
48412,381,778,4.0
48413,716,96,2.0
48414,642,565,4.0
48415,643,410,4.0
48416,642,579,4.0
48417,642,444,1.0
48418,286,724,3.0
48419,577,728,3.0
48420,185,321,5.0
48421,303,829,2.0
48422,342,1070,3.0
48423,7,523,4.0
48424,537,1335,3.0
48425,660,67,1.0
48426,663,25,4.0
48427,58,181,3.0
48428,508,423,5.0
48429,534,121,4.0
48430,543,272,3.0
48431,617,288,1.0
48432,726,845,3.0
48433,648,67,4.0
48434,738,96,5.0
48435,218,42,4.0
48436,601,201,5.0
48437,85,174,4.0
48438,429,66,2.0
48439,141,257,3.0
48440,669,117,1.0
48441,43,186,3.0
48442,305,382,5.0
48443,653,55,3.0
48444,724,937,3.0
48445,413,936,4.0
48446,480,479,4.0
48447,3,344,4.0
48448,717,150,4.0
48449,465,181,3.0
48450,728,117,4.0
48451,533,566,4.0
48452,654,28,5.0
48453,592,1014,4.0
48454,722,118,4.0
48455,339,719,3.0
48456,537,705,3.0
48457,606,313,5.0
48458,657,628,3.0
48459,749,142,4.0
48460,345,1074,3.0
48461,244,158,3.0
48462,648,406,3.0
48463,270,319,5.0
48464,657,475,4.0
48465,692,100,4.0
48466,503,133,5.0
48467,683,302,5.0
48468,440,988,1.0
48469,653,136,1.0
48470,624,323,2.0
48471,628,845,5.0
48472,239,514,1.0
48473,515,748,2.0
48474,733,147,1.0
48475,580,289,5.0
48476,572,289,3.0
48477,398,127,4.0
48478,524,204,3.0
48479,234,222,3.0
48480,676,1527,1.0
48481,528,505,4.0
48482,690,163,3.0
48483,279,239,4.0
48484,187,8,5.0
48485,474,519,4.0
48486,624,1095,2.0
48487,405,1548,1.0
48488,537,1134,3.0
48489,650,281,2.0
48490,650,554,2.0
48491,450,622,5.0
48492,699,989,4.0
48493,618,124,1.0
48494,303,174,5.0
48495,733,676,4.0
48496,625,483,5.0
48497,201,1192,3.0
48498,385,1037,1.0
48499,593,322,2.0
48500,432,294,4.0
48501,593,568,4.0
48502,345,258,4.0
48503,541,732,3.0
48504,682,1091,3.0
48505,537,141,3.0
48506,5,228,5.0
48507,130,290,3.0
48508,268,294,3.0
48509,624,678,3.0
48510,378,1047,2.0
48511,554,238,3.0
48512,655,354,2.0
48513,718,240,1.0
48514,751,568,3.0
48515,104,124,2.0
48516,332,323,5.0
48517,387,678,3.0
48518,717,294,3.0
48519,537,93,3.0
48520,113,1251,5.0
48521,630,1023,4.0
48522,747,223,5.0
48523,454,694,2.0
48524,247,750,4.0
48525,707,124,4.0
48526,74,539,3.0
48527,712,783,3.0
48528,618,625,4.0
48529,312,137,3.0
48530,168,313,5.0
48531,309,258,5.0
48532,749,399,3.0
48533,452,180,4.0
48534,234,1221,4.0
48535,506,461,2.0
48536,730,332,3.0
48537,684,239,4.0
48538,640,318,5.0
48539,388,237,5.0
48540,707,45,4.0
48541,666,591,2.0
48542,405,439,1.0
48543,727,24,3.0
48544,26,815,2.0
48545,301,503,3.0
48546,223,117,5.0
48547,707,705,4.0
48548,94,121,2.0
48549,7,141,5.0
48550,707,1109,5.0
48551,78,871,3.0
48552,749,252,3.0
48553,654,216,4.0
48554,716,340,3.0
48555,505,435,3.0
48556,538,100,4.0
48557,212,735,4.0
48558,392,303,4.0
48559,478,7,1.0
48560,716,23,4.0
48561,543,1441,3.0
48562,238,538,4.0
48563,528,168,4.0
48564,489,316,5.0
48565,697,125,3.0
48566,711,1119,4.0
48567,528,203,4.0
48568,747,432,5.0
48569,714,255,2.0
48570,416,42,3.0
48571,572,277,1.0
48572,452,518,5.0
48573,561,751,3.0
48574,467,246,5.0
48575,625,480,4.0
48576,599,508,3.0
48577,129,242,4.0
48578,727,73,4.0
48579,705,64,5.0
48580,702,228,5.0
48581,617,563,1.0
48582,750,286,4.0
48583,17,919,4.0
48584,417,804,3.0
48585,398,604,5.0
48586,669,902,2.0
48587,429,559,3.0
48588,59,900,4.0
48589,554,820,2.0
48590,711,739,3.0
48591,178,180,3.0
48592,216,98,5.0
48593,373,184,4.0
48594,712,498,3.0
48595,586,541,3.0
48596,639,414,3.0
48597,643,550,3.0
48598,532,227,4.0
48599,648,181,5.0
48600,523,70,5.0
48601,653,572,2.0
48602,593,619,3.0
48603,40,300,3.0
48604,328,135,3.0
48605,378,509,4.0
48606,298,523,4.0
48607,506,503,4.0
48608,296,628,5.0
48609,404,683,4.0
48610,24,288,3.0
48611,756,63,3.0
48612,738,178,4.0
48613,561,971,3.0
48614,426,491,4.0
48615,632,705,5.0
48616,627,239,3.0
48617,710,22,3.0
48618,174,381,5.0
48619,334,506,3.0
48620,497,325,2.0
48621,399,203,4.0
48622,33,271,4.0
48623,666,523,4.0
48624,303,734,1.0
48625,654,79,5.0
48626,665,393,3.0
48627,293,780,3.0
48628,749,31,5.0
48629,429,584,4.0
48630,269,68,3.0
48631,615,178,5.0
48632,606,729,4.0
48633,485,328,2.0
48634,262,955,2.0
48635,649,1244,3.0
48636,536,213,5.0
48637,727,433,5.0
48638,545,551,4.0
48639,676,144,4.0
48640,373,496,5.0
48641,671,720,3.0
48642,389,824,3.0
48643,373,150,4.0
48644,645,183,4.0
48645,244,871,3.0
48646,254,616,1.0
48647,586,11,3.0
48648,655,44,2.0
48649,700,96,4.0
48650,537,24,1.0
48651,757,399,3.0
48652,682,723,1.0
48653,271,474,3.0
48654,703,7,4.0
48655,705,1,5.0
48656,629,423,5.0
48657,711,463,5.0
48658,747,48,5.0
48659,450,90,4.0
48660,621,401,1.0
48661,615,175,5.0
48662,344,742,3.0
48663,525,124,3.0
48664,601,153,4.0
48665,469,511,5.0
48666,52,100,4.0
48667,455,709,3.0
48668,260,258,3.0
48669,707,735,4.0
48670,407,209,5.0
48671,267,198,5.0
48672,479,510,4.0
48673,648,679,3.0
48674,756,367,4.0
48675,500,118,3.0
48676,669,127,5.0
48677,549,127,5.0
48678,594,50,3.0
48679,513,222,5.0
48680,480,258,3.0
48681,403,291,4.0
48682,178,79,4.0
48683,751,301,5.0
48684,388,100,3.0
48685,635,276,3.0
48686,487,423,4.0
48687,672,1028,4.0
48688,293,1421,2.0
48689,373,99,5.0
48690,417,451,4.0
48691,141,291,5.0
48692,627,191,4.0
48693,274,200,4.0
48694,682,862,1.0
48695,532,135,3.0
48696,531,245,4.0
48697,268,1118,3.0
48698,560,240,3.0
48699,437,428,5.0
48700,627,729,1.0
48701,618,191,4.0
48702,660,810,3.0
48703,42,239,5.0
48704,566,575,1.0
48705,234,9,3.0
48706,436,65,4.0
48707,62,245,2.0
48708,660,755,2.0
48709,499,690,4.0
48710,399,289,4.0
48711,568,132,2.0
48712,399,1217,4.0
48713,470,283,5.0
48714,551,117,5.0
48715,483,582,3.0
48716,591,172,3.0
48717,498,89,5.0
48718,567,659,4.0
48719,286,451,5.0
48720,585,1005,4.0
48721,658,151,5.0
48722,611,286,5.0
48723,181,833,1.0
48724,711,658,4.0
48725,545,230,5.0
48726,399,227,2.0
48727,466,268,2.0
48728,482,269,4.0
48729,692,321,3.0
48730,370,31,3.0
48731,577,65,5.0
48732,579,209,4.0
48733,337,228,5.0
48734,392,272,5.0
48735,639,471,2.0
48736,699,825,3.0
48737,488,732,4.0
48738,454,199,3.0
48739,622,118,1.0
48740,664,70,3.0
48741,11,690,4.0
48742,718,689,4.0
48743,621,128,4.0
48744,232,48,5.0
48745,130,455,4.0
48746,504,447,4.0
48747,536,474,5.0
48748,733,294,2.0
48749,639,1195,2.0
48750,7,670,5.0
48751,655,647,3.0
48752,313,615,4.0
48753,603,12,5.0
48754,757,196,4.0
48755,207,1272,3.0
48756,734,607,5.0
48757,476,1271,2.0
48758,456,357,4.0
48759,241,268,4.0
48760,256,628,5.0
48761,347,660,2.0
48762,655,234,3.0
48763,60,755,4.0
48764,455,382,3.0
48765,561,214,3.0
48766,83,993,2.0
48767,95,197,4.0
48768,588,132,5.0
48769,669,527,3.0
48770,487,378,5.0
48771,699,307,3.0
48772,380,357,4.0
48773,606,176,5.0
48774,452,212,2.0
48775,527,628,3.0
48776,566,161,4.0
48777,682,673,3.0
48778,472,1074,5.0
48779,717,100,4.0
48780,682,1222,3.0
48781,64,153,3.0
48782,636,1,3.0
48783,498,447,3.0
48784,495,186,5.0
48785,666,604,3.0
48786,92,758,1.0
48787,650,180,3.0
48788,326,663,1.0
48789,417,546,3.0
48790,346,234,2.0
48791,618,197,3.0
48792,499,521,4.0
48793,741,783,3.0
48794,556,12,5.0
48795,711,476,4.0
48796,588,83,5.0
48797,576,319,3.0
48798,503,740,5.0
48799,567,124,4.0
48800,690,194,4.0
48801,631,301,4.0
48802,517,258,5.0
48803,94,436,5.0
48804,24,98,5.0
48805,697,989,2.0
48806,217,62,2.0
48807,543,161,4.0
48808,481,86,5.0
48809,551,710,5.0
48810,177,60,4.0
48811,682,9,3.0
48812,442,231,3.0
48813,757,71,4.0
48814,640,919,5.0
48815,60,286,5.0
48816,342,487,5.0
48817,453,164,3.0
48818,756,603,5.0
48819,381,94,3.0
48820,99,120,2.0
48821,432,249,5.0
48822,618,82,4.0
48823,655,537,3.0
48824,280,728,3.0
48825,629,292,4.0
48826,4,11,4.0
48827,669,300,4.0
48828,593,174,4.0
48829,416,200,5.0
48830,198,64,4.0
48831,671,1073,3.0
48832,385,1499,5.0
48833,246,841,1.0
48834,524,965,4.0
48835,586,452,3.0
48836,62,699,4.0
48837,526,690,3.0
48838,57,473,3.0
48839,639,584,2.0
48840,500,211,3.0
48841,298,88,5.0
48842,307,164,4.0
48843,624,124,4.0
48844,401,508,3.0
48845,707,163,2.0
48846,677,323,4.0
48847,693,1145,2.0
48848,716,105,2.0
48849,751,178,5.0
48850,548,466,5.0
48851,587,266,1.0
48852,495,231,3.0
48853,654,204,4.0
48854,435,862,1.0
48855,353,327,2.0
48856,504,102,3.0
48857,495,768,3.0
48858,334,248,4.0
48859,200,455,3.0
48860,647,291,3.0
48861,589,323,2.0
48862,141,717,4.0
48863,655,529,4.0
48864,451,268,2.0
48865,62,127,4.0
48866,468,238,3.0
48867,327,302,3.0
48868,551,235,1.0
48869,664,462,4.0
48870,551,188,5.0
48871,435,748,4.0
48872,727,132,2.0
48873,698,491,2.0
48874,399,164,2.0
48875,585,736,4.0
48876,738,916,3.0
48877,64,98,4.0
48878,679,416,3.0
48879,747,1050,3.0
48880,505,50,3.0
48881,707,371,3.0
48882,727,419,2.0
48883,653,1188,1.0
48884,180,739,3.0
48885,627,949,2.0
48886,537,625,3.0
48887,510,681,1.0
48888,326,176,2.0
48889,556,513,4.0
48890,158,284,5.0
48891,682,1655,2.0
48892,484,111,4.0
48893,567,9,4.0
48894,374,934,3.0
48895,724,877,1.0
48896,286,934,3.0
48897,737,89,4.0
48898,634,13,4.0
48899,514,890,1.0
48900,672,931,1.0
48901,406,480,4.0
48902,619,307,2.0
48903,276,1,5.0
48904,650,1247,1.0
48905,314,25,3.0
48906,727,177,4.0
48907,7,605,4.0
48908,457,176,5.0
48909,693,631,3.0
48910,294,535,4.0
48911,490,50,5.0
48912,459,260,2.0
48913,716,405,4.0
48914,168,405,4.0
48915,318,196,3.0
48916,715,204,4.0
48917,405,674,1.0
48918,618,419,4.0
48919,660,120,1.0
48920,144,632,4.0
48921,682,447,2.0
48922,622,250,4.0
48923,284,289,3.0
48924,756,527,3.0
48925,718,273,3.0
48926,537,664,3.0
48927,90,340,4.0
48928,410,690,4.0
48929,501,741,5.0
48930,632,98,4.0
48931,276,1046,3.0
48932,197,1222,3.0
48933,307,483,5.0
48934,591,393,4.0
48935,514,652,4.0
48936,16,180,5.0
48937,501,342,4.0
48938,551,55,5.0
48939,459,1039,3.0
48940,610,477,2.0
48941,717,331,3.0
48942,627,554,2.0
48943,684,204,4.0
48944,527,14,2.0
48945,472,895,4.0
48946,648,505,4.0
48947,460,515,5.0
48948,629,202,4.0
48949,271,1120,2.0
48950,200,405,3.0
48951,152,121,5.0
48952,23,541,4.0
